"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-eyupsultan-emniyettepe-kiralik/daire/154423-23","28","26.000","26-04-2025","Kiralık Daire","1 +
                          1","70 m²","5
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Metro Gayrimenkulden Bilgi Üniversitesinin Yanında Eşyalı 1+1 Daire","İstanbul / Eyüpsultan / Emniyettepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/metro-gayrimenkul-154423","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/1/0/1/5/4/4/1745256215-4911451-44510138.jpeg","Metro Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/4/4/5/1/61a454a7-b9c8-41a2-8044-b3d103babc4c.jpg"
"https://www.hepsiemlak.com/istanbul-sultangazi-cebeci-kiralik/daire/139967-271","24","18.000","29-04-2025","Kiralık Daire","1 +
                          1","95 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Lale Yapı'dan Cebeci Mah 1+1 90m² Eşyalı Veya Eşyasız Kiralık 4,Kat Daire","İstanbul / Sultangazi / Cebeci Mah.","https://www.hepsiemlak.com/emlak-ofisi/lale-yapi-insaat-gayrimenkul-139967/muhammet-bekret-3918765","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/3/9/0/5/4/4/73eafe23-3d18-41c8-a318-c017fc4dd360.jpg","Lale Yapı İnşaat Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/7/8/1/9/3/db8f0920-0711-4e3f-b688-c48dbacca694.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/136797-417","32","90.000","30-04-2025","Kiralık Daire","2 +
                          1","130 m²","10
                        Yaşında","10. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Maslak Eclipse Kiralık 2+1 Yüksek Kat Manzaralı-Ready To Move In","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/ustanbul-property-136797/emrah-tuncil-3725797","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/8/2/0/5/4/4/119f74a2-1341-43e5-81bf-a0e507e8cdc1.jpg","Ustanbul Property","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/istanbul-atasehir-yeni-sahra-kiralik/daire/139446-1075","18","30.000","18-04-2025","Kiralık Daire","2 +
                          1","110 m²","23
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Optimum Avm'ye Komşu 2 Balkonlu Kiralık Daire","İstanbul / Ataşehir / Yeni Sahra Mah.","https://www.hepsiemlak.com/emlak-ofisi/saglam-invest-gayrimenkul-139446","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/5/6/9/4/4/4/51127b1d-b39a-44ad-bca1-c58be48b6088.jpg","Sağlam Invest Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/4/9/3/1/664cd467-53a7-43e3-b7b2-07257c44ac8d.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/daire/134690-71","20","50.000","10-05-2025","Kiralık Daire","1 +
                          1","85 m²","5
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Koç Üniversitesine Çok Yakın Alya Sitesi 1+1 75m2 Kiralık Kaçmaz !!!","İstanbul / Sarıyer / Zekeriyaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/ae-insaat-mimarlik-emlak-134690","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/5/2/8/4/4/4/d1fe8623-79b0-459a-be87-14dbc96cd1d2.jpg","Ae İnşaat Mimarlık Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/6/4/3/1/85879829-b253-49e1-a1af-c33aecbe5b44.jpg"
"https://www.hepsiemlak.com/istanbul-esenler-fatih-kiralik/daire/153245-817","18","18.500","22-04-2025","Kiralık Daire","2 +
                          1","120 m²","21
                        Yaşında","4. Kat","","","","Elif'den Esenler Fatih Mah. Kiralık Daire","İstanbul / Esenler / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/elif-emlak-gayrimenkul-153245","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/0/8/7/4/4/4/1744726280061-44478098.jpg","Elif Emlak & Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/2/3/5/1/448b7bd5-7cee-477c-a5ea-70b55343c159.jpg"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-tevfik-bey-kiralik/daire/132012-256","28","25.000","24-04-2025","Kiralık Daire","3 +
                          1","130 m²","28
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Küçükcekmece Sefaköy Teyfik Bey Mah Armonipark A Yürüme Mesafesinde Veteriner Sit Arakat Daire","İstanbul / Küçükçekmece / Tevfik Bey Mah.","https://www.hepsiemlak.com/emlak-ofisi/yunus-gayrimenkul-132012","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/4/7/5/4/4/4/1744378529676-44457456.jpg","Yunus Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/1/0/2/3/1/36b840f9-16d5-4036-9a4b-d241efffde5f.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-ferikoy-kiralik/daire/137008-279","36","36.500","10-05-2025","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","Yarı Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Osmanbey Metroya Ve Nişantaşı'na 10 Dk, Eşyalı 2+1 Kiralık Daire","İstanbul / Şişli / Feriköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/casaport-gayrimenkul-137008/gozde-sebzeci-3735905","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/0/5/5/4/4/4/968ba8b3-4bf3-4fa9-8d60-054f4040bdcb.jpg","Casaport Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/0/9/5/3/7/3/c3919bcb-5a96-4686-b3fe-bcab495e8ad3.jpg"
"https://www.hepsiemlak.com/istanbul-gungoren-abdurrahman-nafiz-gurman-kiralik/daire/128703-128","43","35.000","10-04-2025","Kiralık Daire","3 +
                          1","140 m²","33
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Merterde Kıralık Daıre","İstanbul / Güngören / Abdurrahman Nafiz Gürman Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/5/2/2/4/4/4/1743780240941-44422560.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-kucuksu-kiralik/daire/129138-814","18","27.000","09-05-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çengelköy Küçüksu Mahallesi'nde 3+1 Net 120 M2 Kiralık Daire","İstanbul / Üsküdar / Küçüksu Mah.","https://www.hepsiemlak.com/emlak-ofisi/concept-plus-yapi-gayrimenkul-129138","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/2/9/1/4/4/4/d9a70479-0c6d-4fbb-a4e0-8462a431fbfb.jpg","Concept Plus Yapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/1/9/2/1/cca50df9-2ee4-416d-8ab7-7e1ead6323cd.jpg"
"https://www.hepsiemlak.com/istanbul-esenyurt-turgut-ozal-kiralik/daire/133162-710","17","16.000","03-04-2025","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Saadetdere Metrobüs Durağına 3 Dakika 2+1 Asansörlü Kiralık","İstanbul / Esenyurt / Turgut Özal Mah.","https://www.hepsiemlak.com/emlak-ofisi/muslum-emlak-parseller-133162/elif-aydin-3528828","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/2/8/8/2/5/3/75793908-438b-421e-824c-3c00a8e030bb.jpg","Müslüm Emlak Parseller","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/1/3/3/1/5a6efa1a-e254-446d-b955-87c66c432f74.jpg"
"https://www.hepsiemlak.com/istanbul-bayrampasa-orta-kiralik/daire/151891-78","17","30.000","29-03-2025","Kiralık Daire","2 +
                          1","130 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bayrampaşa Orta Mahallede Ferah Kiralık 2+1 Daıre","İstanbul / Bayrampaşa / Orta Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-neva-151891/elif-bekmez-4289022","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/2/0/9/8/2/4/8aba168b-df76-4bb9-9968-a02646b61abe.jpg","Remax Neva","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/8/1/5/1/fcde00d4-2058-40de-b481-a648071a49d6.jpg"
"https://www.hepsiemlak.com/istanbul-eyupsultan-dugmeciler-kiralik/daire/72073-8","20","23.000","28-04-2025","Kiralık Daire","2 +
                          1","85 m²","20
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zt Gayrimenkul'den Kiralık Düğmeciler'de Full Eşyalı Arakat 2+1","İstanbul / Eyüpsultan / Düğmeciler Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-mimar-sinan-kiralik/daire/153572-24","15","30.000","02-05-2025","Kiralık Daire","3 +
                          1","120 m²","29
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üsküdar Merkez'de 3+1 Dubleks Daire","İstanbul / Üsküdar / Mimar Sinan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/5/9/8/3/4/4/780cf562-1798-4909-8316-b766728b3d38.jpg","",""
"https://www.hepsiemlak.com/istanbul-avcilar-cihangir-kiralik/daire/148064-134","16","16.000","21-04-2025","Kiralık Daire","2 +
                          1","95 m²","26
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Avcılar Adres Gayrimenkul Kiralık 2+1 Yüksek Giriş","İstanbul / Avcılar / Cihangir Mah.","https://www.hepsiemlak.com/emlak-ofisi/avcilar-adres-gayrimenkul-148064","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/6/1/8/3/4/4/1742833089989-44381605.jpg","Avcılar Adres Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/0/8/4/1/acee5bac-71f7-4310-a248-bc7f2ea3e26d.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/15706-1885","40","50.000","05-04-2025","Kiralık Daire","2 +
                          1","90 m²","45
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Cihangir Başkurt Sokakta Deniz Manzaralı Eşyalı 2+1 Kiralık Daire","İstanbul / Beyoğlu / Cihangir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/7/1/8/3/4/4/1742837139-386018-44381729.jpeg","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-kayabasi-kiralik/daire/144925-192","21","25.250","30-04-2025","Kiralık Daire","3 +
                          1","118 m²","14
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kayaşehir Toki Konutlarında Kiralık 3+1 Daire","İstanbul / Başakşehir / Kayabaşı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/2/1/4/3/4/4/bdd4cffa-56fe-4d9e-8c8d-c16f2f61bee0.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/15900-276","60","25.000","12-03-2025","Kiralık Daire","2 +
                          1","85 m²","42
                        Yaşında","Ara Kat","","","","Üsküdarda Anacaddede 85 M2 Ara Kat Daire Pınar Gayrimenkul","İstanbul / Üsküdar / Zeynep Kamil Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/8/1/7/2/4/4/f992dbf9-843b-4017-b744-dcb3889f382e.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/8521-2382","36","47.500","30-04-2025","Kiralık Daire","3 +
                          1","130 m²","40
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kocamansur Sokakta 3+1 Ferah Daire","İstanbul / Şişli / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/empati-gayrimenkul-danismanligi-8521/mustafa-akyildiz-8521","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/7/4/5/2/4/4/c4884c51-21e8-493a-8a1e-d64ab028066d.jpg","Empati Gayrimenkul Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/2/5/8/0/0/357171b9-8348-471d-9aa2-9cd602134230.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/138934-56","15","15.000","14-03-2025","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Harmantepe Mahallesinde Kiralık 2+1 Daire","İstanbul / Kağıthane / Harmantepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/7/9/2/2/4/4/1740158293896-44229772.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/130870-519","23","25.000","20-03-2025","Kiralık Daire","2 +
                          1","90 m²","35
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Daire 2+1","İstanbul / Üsküdar / Zeynep Kamil Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/1/8/1/2/4/4/1739975092758-44218133.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-zafer-kiralik/daire/145630-130","17","20.000","29-04-2025","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Eşyalı Kiralık 2+1daire","İstanbul / Bahçelievler / Zafer Mah.","https://www.hepsiemlak.com/emlak-ofisi/data-emlak-145630","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/5/4/6/1/4/4/1744719559043-44164571.jpg","Data Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/6/5/4/1/1682182c-1882-4f8c-8bd2-3a08b7547f3c.jpg"
"https://www.hepsiemlak.com/istanbul-sile-degirmencayiri-kiralik/mustakil-ev/152496-12","33","45.000","27-03-2025","Kiralık Müstakil Ev","3 +
                          1","155 m²","11
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sandalcılar Team Meltem'den Şilede Eşyalı, Bahçeli 2 Katlı Ev","İstanbul / Şile / Değirmençayırı Mah.","https://www.hepsiemlak.com/emlak-ofisi/sandalcilar-team-152496/meltem-sandalcilar-4305682","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/4/7/2/9/3/4/5f65ed77-84fa-45b4-a107-95a36894639a.jpeg","Sandalcılar Team","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/8/6/5/0/3/4/461a787e-c385-4982-b802-a1618be1cf62.jpg"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-atakent-kiralik/daire/150742-17","16","35.000","30-04-2025","Kiralık Daire","1 +
                          1","64 m²","11
                        Yaşında","19. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Elite City'de Full Eşyalı Kiralık 1+1","İstanbul / Küçükçekmece / Atakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/capital-gayrimenkul-150742","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/7/1/3/7/3/4/e0aeeeca-2897-44d8-88cb-3d7e28c884ec.jpg","Capital Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/7/0/5/1/251f3a85-3ebf-48bb-a503-237a339d3b73.jpg"
"https://www.hepsiemlak.com/istanbul-silivri-cumhuriyet-kiralik/villa/107148-140","3","72.000","06-05-2025","Kiralık Villa","3 +
                          1","220 m²","5
                        Yaşında","","","","","Silivri Saral Onater Projesinde Kiralık Villa","İstanbul / Silivri / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/8/3/1/7/2/4/fb6a1968-46fa-4b04-b2d5-b07831b7e782.jpeg","",""
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/122392-141","29","45.000","30-04-2025","Kiralık Daire","2 +
                          1","105 m²","55
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Eşyalı Teras Kat Kiralık","İstanbul / Şişli / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/7/1/1/5/4/4/1745308404-526468-44511702.jpeg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/47233-594","48","30.000","03-05-2025","Kiralık Daire","3 +
                          1","120 m²","35
                        Yaşında","3. Kat","","","","Yeni Evlilik Yapanlar A Emlak Komusyon Da İndirim Yapilir","İstanbul / Üsküdar / Zeynep Kamil Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/1/1/9/9/0/4/1687262081551-40991125.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/140206-90","18","15.000","28-04-2025","Kiralık Daire","1 +
                          1","70 m²","26
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Hamidiye Mahallesi Ferman Caddesi Kiralık 1+1 Daire","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/daisy-real-estate-140206","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/0/3/4/5/4/4/3d55e10585a31f1b8bd97b75cdd79e8869c8d2196f0a59cbc74847bd1f3e6314a7a5cfdc3fe89b8a281ccfa47ad7e2c1.jpg","Daısy Real Estate","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/2/0/4/1/15e9c37d-1ef3-497b-bda6-ab254bb87c8d.jpg"
"https://www.hepsiemlak.com/istanbul-fatih-molla-gurani-kiralik/daire/141419-196","21","15.000","21-04-2025","Kiralık Daire","1 +
                          1","60 m²","31
                        Yaşında","Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Minimalist Gayrimenkul'den Haseki Tramvay'da 60m2 Eşyalı Daire","İstanbul / Fatih / Molla Gürani Mah.","https://www.hepsiemlak.com/emlak-ofisi/minimalist-gayrimenkul-insaat-141419/nazim-pekgoz-3977754","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/1/7/0/5/4/4/9c1dc3a5-3774-40d9-9aa8-f94d4b531eaf.jpg","Minimalist Gayrimenkul İnşaat","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/istanbul-sisli-inonu-kiralik/daire/66277-4177","32","40.000","03-04-2025","Kiralık Daire","2 +
                          1","80 m²","10
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","For Rent 2 Bedrooms Luxury Apartment İn Şişli Near Taksim Metro","İstanbul / Şişli / İnönü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/5/5/1/4/4/4/b5843b9e-d723-418b-9403-2110d9616bb5.jpg","",""
