city,district,neighborhood,room,living_room,area,age,floor,price,area_per_room
istanbul,beylikduzu,yakuplu,3,1,90,15,0,18000,22
istanbul,bahcelievler,sirinevler,3,1,165,32,4,27000,41
istanbul,maltepe,aydinevler,1,1,70,0,3,35000,35
istanbul,esenyurt,osmangazi,3,1,145,5,2,15500,36
istanbul,sisli,gulbahar,2,1,80,17,4,24000,26
istanbul,sariyer,ayazaga,3,1,150,25,4,35000,37
istanbul,bakirkoy,kartaltepe,2,1,100,45,4,32000,33
istanbul,kagithane,merkez,1,1,62,8,3,36000,31
istanbul,atasehir,icerenkoy,2,1,75,15,0,30000,25
istanbul,atasehir,fetih,2,1,100,22,6,40000,33
istanbul,sancaktepe,akpinar,3,1,145,35,5,20000,36
istanbul,umraniye,esenevler,3,1,125,10,4,30000,31
istanbul,sisli,merkez,2,1,90,30,2,45000,30
istanbul,sisli,halide_edip_adivar,4,1,200,12,5,55000,40
istanbul,esenyurt,baglarcesme,2,1,105,12,3,13000,35
istanbul,kartal,hurriyet,3,1,160,26,7,22000,40
istanbul,avcilar,universite,3,1,175,5,2,65000,43
istanbul,besiktas,dikilitas,3,1,105,0,2,65000,26
istanbul,pendik,kaynarca,2,1,100,26,5,23500,33
istanbul,esenyurt,zafer,2,1,115,5,7,25000,38
istanbul,sariyer,yenikoy,2,1,120,30,1,70000,40
istanbul,fatih,sehremini,3,1,120,42,4,30000,30
istanbul,umraniye,elmalikent,1,1,70,4,0,26000,35
istanbul,kadikoy,zuhtupasa,3,1,110,19,3,62000,27
istanbul,pendik,kaynarca,1,1,67,10,0,18000,33
istanbul,kadikoy,dumlupinar,2,1,95,7,3,51500,31
istanbul,esenyurt,fatih,2,1,90,9,2,13000,30
istanbul,sisli,cumhuriyet,1,1,105,10,6,55000,52
istanbul,buyukcekmece,ataturk,3,1,180,25,2,45000,45
istanbul,bakirkoy,zuhuratbaba,4,1,175,26,5,51000,35
istanbul,fatih,koca_mustafapasa,1,1,75,40,0,15000,37
istanbul,bagcilar,mahmutbey,1,1,65,0,5,27500,32
istanbul,fatih,koca_mustafapasa,3,1,120,40,4,32000,30
istanbul,kartal,yukari,3,1,119,40,3,20400,29
istanbul,kartal,orhantepe,3,1,200,26,2,45000,50
istanbul,kagithane,caglayan,3,1,110,3,5,35000,27
istanbul,kagithane,sirintepe,1,1,95,39,-1,18000,47
istanbul,sisli,merkez,3,1,145,45,1,39500,36
istanbul,buyukcekmece,cumhuriyet,3,1,140,33,8,30000,35
istanbul,besiktas,akat,2,1,120,40,2,70000,40
istanbul,pendik,yenisehir,2,1,90,13,-2,38000,30
istanbul,cekmekoy,kirazlidere,2,1,118,0,3,60000,39
istanbul,sisli,merkez,3,1,120,45,3,50000,30
istanbul,kagithane,hurriyet,3,1,120,30,3,27000,30
istanbul,kagithane,hurriyet,3,1,190,10,6,36000,47
istanbul,gungoren,gencosman,2,1,90,26,1,26000,30
istanbul,eyupsultan,gokturk_merkez,1,1,60,6,2,36900,30
istanbul,sisli,merkez,1,1,65,10,-1,25000,32
istanbul,sisli,merkez,2,1,100,45,1,32000,33
istanbul,atasehir,kayisdagi,2,1,90,10,-2,24500,30
istanbul,uskudar,sultantepe,2,1,90,30,1,35000,30
istanbul,kadikoy,bostanci,2,1,100,10,6,60000,33
istanbul,kagithane,yesilce,1,1,85,25,4,22000,42
istanbul,silivri,yeni,1,1,50,0,3,23500,25
istanbul,uskudar,valide_i_atik,2,1,80,35,1,25000,26
istanbul,kagithane,yesilce,2,1,100,8,2,30000,33
istanbul,kadikoy,zuhtupasa,2,1,90,40,1,38000,30
istanbul,avcilar,cihangir,2,1,94,21,0,16500,31
istanbul,sisli,fulya,3,1,180,30,3,57000,45
istanbul,kartal,karliktepe,2,1,80,2,8,26000,26
istanbul,sisli,eskisehir,3,1,130,28,4,30000,32
istanbul,kucukcekmece,yesilova,2,1,86,28,3,39000,28
istanbul,maltepe,cinar,1,1,65,3,1,42500,32
istanbul,maltepe,idealtepe,2,1,100,0,3,60000,33
istanbul,sariyer,poligon,2,1,85,25,2,22000,28
istanbul,zeytinburnu,nuripasa,2,1,75,29,6,16000,25
istanbul,kucukcekmece,halkali_merkez,2,1,80,8,4,22000,26
istanbul,atasehir,inonu,2,1,95,30,1,20500,31
istanbul,bahcelievler,siyavuspasa,3,1,105,40,5,25000,26
istanbul,silivri,sancaktepe,3,1,200,27,-1,52000,50
istanbul,sisli,gulbahar,2,1,85,30,5,23000,28
istanbul,kartal,yukari,3,1,130,25,5,31000,32
istanbul,besiktas,ulus,3,1,130,35,3,68000,32
istanbul,beyoglu,sutluce,1,1,65,28,1,15000,32
istanbul,beyoglu,kocatepe,2,1,80,30,-1,40000,26
istanbul,beyoglu,katip_mustafa_celebi,2,1,75,50,2,43000,25
istanbul,kadikoy,egitim,2,1,100,19,3,33000,33
istanbul,sisli,yayla,2,1,80,6,2,27000,26
istanbul,sisli,gulbahar,2,1,90,12,5,25000,30
istanbul,sisli,cumhuriyet,3,1,120,25,7,55000,30
istanbul,bahcelievler,hurriyet,2,1,78,30,5,14000,26
istanbul,gungoren,tozkoparan,3,1,120,30,1,35000,30
istanbul,sisli,kustepe,1,1,55,25,2,21500,27
istanbul,fatih,koca_mustafapasa,2,1,85,40,3,19000,28
istanbul,kagithane,emniyet_evleri,3,1,145,15,0,42000,36
istanbul,kadikoy,caferaga,2,1,90,40,2,47000,30
istanbul,kagithane,hamidiye,3,1,100,25,4,35000,25
istanbul,esenyurt,akcaburgaz,2,1,120,6,2,20000,40
istanbul,besiktas,gayrettepe,3,1,125,16,3,50000,31
istanbul,beyoglu,purtelas_hasan_efendi,2,1,85,40,0,40000,28
istanbul,kadikoy,19_mayis,3,1,125,32,4,40000,31
istanbul,gaziosmanpasa,baglarbasi,2,1,80,13,-2,19500,26
istanbul,uskudar,yavuzturk,3,1,147,19,3,37000,36
istanbul,eyupsultan,guzeltepe,2,1,85,15,1,27000,28
istanbul,esenyurt,yesilkent,2,1,95,7,4,18000,31
istanbul,besiktas,visnezade,2,1,95,15,-2,43000,31
istanbul,kadikoy,caferaga,3,1,135,47,3,60000,33
istanbul,silivri,selimpasa,2,1,80,25,4,30000,26
istanbul,maltepe,idealtepe,3,1,130,29,4,37500,32
istanbul,kartal,kordonboyu,2,1,85,4,1,35000,28
istanbul,eyupsultan,circir,2,1,100,8,-2,21500,33
istanbul,eyupsultan,mimar_sinan,2,1,110,3,5,45000,36
istanbul,besiktas,levazim,3,1,100,35,2,55000,25
istanbul,kucukcekmece,atakent,1,1,48,23,2,18000,24
istanbul,uskudar,unalan,2,1,70,13,1,22000,23
istanbul,kartal,orhantepe,2,1,95,3,-3,36000,31
istanbul,sisli,bozkurt,1,1,90,0,1,35000,45
istanbul,kucukcekmece,gultepe,3,1,120,25,2,30500,30
istanbul,besiktas,dikilitas,2,1,80,25,-2,31000,26
istanbul,uskudar,selami_ali,3,1,130,45,3,30000,32
istanbul,bahcelievler,zafer,2,1,85,30,5,15000,28
istanbul,kadikoy,feneryolu,3,1,130,30,4,55000,32
istanbul,esenyurt,yesilkent,2,1,110,6,1,14000,36
istanbul,beylikduzu,cumhuriyet,1,1,78,26,1,29000,39
istanbul,kartal,soganlik_yeni,1,1,63,6,2,31000,31
istanbul,uskudar,bulgurlu,5,1,200,0,5,60000,33
istanbul,beylikduzu,yakuplu,2,1,90,11,3,21000,30
istanbul,atasehir,barbaros,2,1,112,14,3,60000,37
istanbul,umraniye,finanskent,2,1,90,3,1,60000,30
istanbul,sariyer,ayazaga,1,1,64,9,7,31000,32
istanbul,cekmekoy,camlik,3,1,100,19,-2,22500,25
istanbul,sancaktepe,emek,1,1,60,10,1,20000,30
istanbul,kartal,cevizli,2,1,90,0,5,35500,30
istanbul,kagithane,ortabayir,1,1,50,7,1,25000,25
istanbul,beyoglu,firuzaga,1,1,60,9,1,45000,30
istanbul,sisli,mecidiyekoy,2,1,84,0,2,50000,28
istanbul,sisli,mecidiyekoy,2,1,90,25,1,32000,30
istanbul,maltepe,kucukyali,3,1,110,35,4,40000,27
istanbul,esenler,fevzi_cakmak,3,1,120,26,3,20000,30
istanbul,maltepe,altintepe,2,1,65,0,0,35500,21
istanbul,esenyurt,barbaros_hayrettin_pasa,1,1,53,7,7,20000,26
istanbul,kadikoy,merdivenkoy,3,1,135,40,3,33000,33
istanbul,kadikoy,goztepe,3,1,160,35,3,65000,40
istanbul,pendik,yenisehir,3,1,120,27,2,27000,30
istanbul,maltepe,findikli,1,1,75,10,4,25000,37
istanbul,sisli,19_mayis,1,1,60,4,1,40000,30
istanbul,pendik,kaynarca,3,1,125,25,1,25000,31
istanbul,besiktas,dikilitas,3,1,105,29,3,57000,26
istanbul,sisli,gulbahar,2,1,75,10,0,21000,25
istanbul,pendik,ahmet_yesevi,2,1,90,2,5,22000,30
istanbul,kagithane,emniyet_evleri,2,1,95,30,0,28500,31
istanbul,umraniye,tatlisu,2,1,60,11,5,34000,20
istanbul,umraniye,madenler,3,1,144,17,6,65000,36
istanbul,pendik,yeni,2,1,105,11,5,35000,35
istanbul,bayrampasa,altintepsi,2,1,100,35,2,30000,33
istanbul,cekmekoy,eksioglu,2,1,70,8,2,26500,23
istanbul,avcilar,merkez,3,1,130,30,2,22000,32
istanbul,atasehir,ornek,1,1,62,12,4,29000,31
istanbul,fatih,cerrahpasa,3,1,110,40,3,24000,27
istanbul,buyukcekmece,pinartepe,3,1,180,11,4,40000,45
istanbul,umraniye,inkilap,2,1,65,6,3,28000,21
istanbul,kagithane,merkez,1,1,44,7,5,34000,22
istanbul,kucukcekmece,cennet,2,1,95,32,1,25000,31
istanbul,pendik,kurtkoy,2,1,110,25,3,22000,36
istanbul,buyukcekmece,turkoba,2,1,110,15,0,15000,36
istanbul,fatih,seyyid_omer,1,1,75,40,2,17000,37
istanbul,maltepe,kucukyali,3,1,150,30,1,29000,37
istanbul,eyupsultan,yesilpinar,2,1,95,23,3,52000,31
istanbul,cekmekoy,kirazlidere,2,1,105,0,-2,60000,35
istanbul,kagithane,yahya_kemal,2,1,90,1,3,35000,30
istanbul,uskudar,bulgurlu,3,1,130,28,1,41500,32
istanbul,kartal,hurriyet,4,1,155,13,5,33500,31
istanbul,beyoglu,omer_avni,3,1,119,50,0,42000,29
istanbul,sariyer,bahcekoy_kemer,2,1,110,22,1,35000,36
istanbul,sariyer,huzur,1,1,98,4,3,52000,49
istanbul,kadikoy,kosuyolu,3,1,110,38,1,35000,27
istanbul,kagithane,yahya_kemal,2,1,110,19,5,25000,36
istanbul,gaziosmanpasa,mevlana,1,1,70,11,7,37000,35
istanbul,kagithane,celiktepe,1,1,60,7,1,25500,30
istanbul,sisli,yayla,2,1,100,8,0,33000,33
istanbul,atasehir,inonu,2,1,70,17,-2,24000,23
istanbul,beylikduzu,adnan_kahveci,3,1,175,15,6,35000,43
istanbul,sisli,merkez,3,1,145,45,0,39500,36
istanbul,kadikoy,feneryolu,2,1,85,34,6,55000,28
istanbul,kadikoy,caferaga,2,1,75,40,-2,38000,25
istanbul,kagithane,sultan_selim,3,1,95,0,2,60000,23
istanbul,kadikoy,kozyatagi,3,1,130,35,1,35000,32
istanbul,besiktas,nisbetiye,1,1,80,40,-2,30000,40
istanbul,sisli,gulbahar,2,1,90,25,-2,24000,30
istanbul,esenyurt,pinar,2,1,100,4,1,12000,33
istanbul,kadikoy,kozyatagi,2,1,90,38,1,29000,30
istanbul,sisli,fulya,2,1,85,30,3,26000,28
istanbul,sisli,bozkurt,2,1,105,0,-2,35000,35
istanbul,besiktas,dikilitas,3,1,130,31,-3,37000,32
istanbul,besiktas,ortakoy,2,1,105,45,2,32000,35
istanbul,maltepe,feyzullah,2,1,100,29,3,40000,33
istanbul,kucukcekmece,halkali_merkez,3,1,140,13,5,65000,35
istanbul,atasehir,kayisdagi,1,1,55,4,1,22000,27
istanbul,sisli,bozkurt,3,1,120,50,-1,31000,30
istanbul,sariyer,tarabya,3,1,140,30,2,40000,35
istanbul,bakirkoy,yesilkoy,3,1,145,31,3,57500,36
istanbul,kagithane,sultan_selim,1,1,65,5,-3,22000,32
istanbul,esenyurt,koza,2,1,110,11,5,20000,36
istanbul,beylikduzu,sahil,2,1,95,7,2,20000,31
istanbul,uskudar,barbaros,3,1,145,30,3,57000,36
istanbul,sisli,fulya,2,1,90,7,3,45000,30
istanbul,sisli,gulbahar,3,1,120,23,3,35000,30
istanbul,fatih,seyyid_omer,2,1,85,42,1,20000,28
istanbul,besiktas,levazim,3,1,130,35,2,57000,32
istanbul,kadikoy,hasanpasa,1,1,60,30,-1,22000,30
istanbul,maltepe,findikli,1,1,65,5,5,22000,32
istanbul,atasehir,asikveysel,3,1,140,16,3,35000,35
istanbul,beylikduzu,yakuplu,2,1,120,6,5,17000,40
istanbul,sisli,ferikoy,2,1,120,30,4,40000,40
istanbul,bakirkoy,zuhuratbaba,2,1,90,0,2,65000,30
istanbul,beyoglu,kuloglu,3,1,110,60,1,55000,27
istanbul,sisli,eskisehir,2,1,95,25,5,25000,31
istanbul,sisli,pasa,1,1,55,10,-1,25000,27
istanbul,silivri,yeni,2,1,115,7,4,30000,38
istanbul,sisli,tesvikiye,2,1,120,23,1,65000,40
istanbul,sisli,merkez,3,1,140,30,4,45000,35
istanbul,kartal,orhantepe,2,1,95,4,5,45000,31
istanbul,sariyer,camlitepe,1,1,75,25,3,26000,37
istanbul,kartal,atalar,2,1,105,45,2,25000,35
istanbul,sisli,yayla,2,1,85,6,1,35000,28
istanbul,kagithane,caglayan,2,1,80,10,-1,19500,26
istanbul,bakirkoy,kartaltepe,2,1,95,39,2,27500,31
istanbul,besiktas,yildiz,1,1,75,0,1,55000,37
istanbul,besiktas,akat,3,1,125,34,6,70000,31
istanbul,bayrampasa,altintepsi,3,1,110,25,5,20000,27
istanbul,gaziosmanpasa,baglarbasi,3,1,128,0,3,40000,32
istanbul,maltepe,cinar,2,1,105,35,2,30000,35
istanbul,sisli,pasa,2,1,90,40,1,28000,30
istanbul,kagithane,sultan_selim,2,1,80,13,4,19000,26
istanbul,buyukcekmece,cumhuriyet,3,1,144,30,1,26000,36
istanbul,atasehir,yenisehir,1,1,68,15,-2,20000,34
istanbul,kagithane,celiktepe,2,1,95,20,-3,25000,31
istanbul,tuzla,icmeler,2,1,100,0,5,25000,33
istanbul,bahcelievler,siyavuspasa,2,1,90,40,5,25000,30
istanbul,sisli,mecidiyekoy,3,1,110,20,5,30000,27
istanbul,fatih,silivrikapi,2,1,100,25,1,20000,33
istanbul,beyoglu,cihangir,2,1,90,40,4,30000,30
istanbul,zeytinburnu,seyitnizam,2,1,85,30,1,25000,28
istanbul,kagithane,sultan_selim,2,1,87,5,1,30000,29
istanbul,beylikduzu,baris,3,1,144,25,3,24000,36
istanbul,umraniye,camlik,2,1,90,29,4,30000,30
istanbul,uskudar,cengelkoy,3,1,110,26,1,42000,27
istanbul,basaksehir,guvercintepe,2,1,100,28,-3,20000,33
istanbul,uskudar,murat_reis,1,1,85,35,1,27000,42
istanbul,sultanbeyli,yavuz_selim,2,1,90,3,3,21000,30
istanbul,esenyurt,cumhuriyet,4,1,200,20,-1,40000,40
istanbul,bahcelievler,siyavuspasa,2,1,90,35,5,16000,30
istanbul,esenyurt,cumhuriyet,3,1,140,16,8,26000,35
istanbul,atasehir,kucukbakkalkoy,2,1,100,30,2,35000,33
istanbul,kagithane,celiktepe,2,1,78,5,-2,35000,26
istanbul,maltepe,feyzullah,3,1,130,35,3,45000,32
istanbul,esenyurt,talatpasa,2,1,100,10,-2,10000,33
istanbul,eyupsultan,alibeykoy,2,1,92,6,7,37700,30
istanbul,kagithane,harmantepe,1,1,55,7,2,25000,27
istanbul,sisli,halide_edip_adivar,2,1,120,35,3,28000,40
istanbul,sisli,eskisehir,1,1,64,0,2,35000,32
istanbul,maltepe,cinar,1,1,45,13,-2,29000,22
istanbul,kadikoy,caferaga,1,1,85,35,1,42000,42
istanbul,besiktas,cihannuma,3,1,110,38,1,46000,27
istanbul,besiktas,visnezade,2,1,80,35,1,31000,26
istanbul,beylikduzu,yakuplu,3,1,125,28,1,18000,31
istanbul,kagithane,celiktepe,2,1,100,18,5,37500,33
istanbul,kadikoy,merdivenkoy,3,1,135,40,3,40000,33
istanbul,kucukcekmece,yesilova,2,1,90,21,5,12000,30
istanbul,kagithane,ortabayir,2,1,110,25,-1,35000,36
istanbul,sisli,inonu,1,1,100,14,6,45000,50
istanbul,pendik,orhangazi,3,1,115,28,3,18500,28
istanbul,kadikoy,caferaga,1,1,60,5,0,43000,30
istanbul,kadikoy,caferaga,1,1,60,5,0,43000,30
istanbul,bayrampasa,terazidere,2,1,75,35,3,23000,25
istanbul,fatih,silivrikapi,2,1,70,40,1,15000,23
istanbul,sisli,fulya,2,1,100,25,3,32500,33
istanbul,uskudar,sultantepe,2,1,90,0,1,62000,30
istanbul,sisli,cumhuriyet,1,1,80,8,1,51000,40
istanbul,sisli,mecidiyekoy,2,1,70,20,2,22500,23
istanbul,kadikoy,osmanaga,2,1,90,45,4,40000,30
istanbul,kagithane,emniyet_evleri,2,1,110,35,3,36000,36
istanbul,uskudar,cengelkoy,3,1,165,25,3,68000,41
istanbul,besiktas,dikilitas,2,1,100,50,-2,55000,33
istanbul,kagithane,celiktepe,1,1,70,35,2,18500,35
istanbul,beyoglu,cihangir,2,1,85,40,0,40000,28
istanbul,esenyurt,piri_reis,1,1,100,7,3,17000,50
istanbul,kagithane,telsizler,1,1,60,29,3,19000,30
istanbul,atasehir,ataturk,1,1,80,25,7,35000,40
istanbul,uskudar,murat_reis,1,1,75,28,1,25000,37
istanbul,sisli,gulbahar,2,1,110,32,2,29000,36
istanbul,sisli,mecidiyekoy,2,1,93,45,3,26000,31
istanbul,besiktas,gayrettepe,2,1,100,28,6,52000,33
istanbul,beyoglu,haciahmet,1,1,69,5,6,40000,34
istanbul,sisli,gulbahar,3,1,145,26,6,45000,36
istanbul,kadikoy,kozyatagi,2,1,90,37,3,39000,30
istanbul,sisli,merkez,2,1,85,6,3,40000,28
istanbul,besiktas,turkali,3,1,125,26,-2,30000,31
istanbul,sisli,gulbahar,2,1,55,7,4,19500,18
istanbul,uskudar,kuzguncuk,2,1,65,40,2,35000,21
istanbul,sisli,gulbahar,3,1,135,20,5,30000,33
istanbul,beylikduzu,gurpinar,2,1,80,10,-1,35000,26
istanbul,gungoren,haznedar,2,1,130,35,2,23000,43
istanbul,sisli,bozkurt,2,1,75,40,1,22500,25
istanbul,bakirkoy,yesilyurt,3,1,140,32,1,65000,35
istanbul,sariyer,emirgan,2,1,100,30,1,50000,33
istanbul,cekmekoy,sultanciftligi,3,1,130,25,1,16000,32
istanbul,fatih,mevlanakapi,2,1,80,40,3,23000,26
istanbul,sisli,fulya,1,1,70,23,0,26000,35
istanbul,maltepe,cinar,2,1,90,8,2,45000,30
istanbul,atasehir,esatpasa,1,1,60,0,1,27500,30
istanbul,buyukcekmece,mimaroba,1,1,90,8,2,21000,45
istanbul,esenyurt,mehmet_akif_ersoy,2,1,110,4,1,15000,36
istanbul,sariyer,emirgan,2,1,120,31,1,70000,40
istanbul,kagithane,celiktepe,1,1,60,6,5,23000,30
istanbul,kartal,ugur_mumcu,2,1,100,30,1,26000,33
istanbul,sisli,mesrutiyet,2,1,90,30,3,60000,30
istanbul,bahcelievler,yenibosna_merkez,1,1,73,12,3,35000,36
istanbul,kagithane,emniyet_evleri,3,1,120,33,3,35000,30
istanbul,bahcelievler,zafer,2,1,75,30,1,13000,25
istanbul,kagithane,seyrantepe,2,1,95,9,3,30500,31
istanbul,esenyurt,akevler,2,1,120,12,3,23000,40
istanbul,besiktas,ortakoy,1,1,70,45,3,30000,35
istanbul,sariyer,bahcekoy_kemer,3,1,120,25,5,30000,30
istanbul,besiktas,sinanpasa,1,1,65,34,2,25000,32
istanbul,kartal,cumhuriyet,2,1,85,28,1,15500,28
istanbul,sisli,merkez,3,1,145,45,1,39500,36
istanbul,sisli,gulbahar,4,1,165,35,5,28000,33
istanbul,sisli,fulya,3,1,120,40,0,42000,30
istanbul,sisli,esentepe,1,1,100,0,4,65000,50
istanbul,sariyer,maden,2,1,85,30,3,30000,28
istanbul,maltepe,findikli,1,1,70,5,1,19500,35
istanbul,esenler,havaalani,2,1,85,3,2,45000,28
istanbul,beyoglu,firuzaga,1,1,80,31,4,52000,40
istanbul,kadikoy,hasanpasa,2,1,80,12,-3,28000,26
istanbul,sisli,mecidiyekoy,1,1,45,7,0,17000,22
istanbul,sariyer,maslak,1,1,70,3,3,50000,35
istanbul,kagithane,sultan_selim,1,1,70,25,2,18000,35
istanbul,sisli,gulbahar,3,1,95,35,0,40000,23
istanbul,kucukcekmece,atakent,1,1,58,29,4,18500,29
istanbul,uskudar,cengelkoy,3,1,110,4,1,50000,27
istanbul,bahcelievler,siyavuspasa,2,1,90,30,4,22000,30
istanbul,uskudar,murat_reis,2,1,65,35,4,26000,21
istanbul,sariyer,ayazaga,1,1,72,10,1,38000,36
istanbul,esenyurt,mehmet_akif_ersoy,1,1,72,6,5,15000,36
istanbul,maltepe,feyzullah,3,1,150,28,3,40000,37
istanbul,eyupsultan,guzeltepe,2,1,100,25,1,23000,33
istanbul,besiktas,kultur,3,1,120,39,-3,65000,30
istanbul,cekmekoy,catalmese,2,1,105,5,-2,35000,35
istanbul,kagithane,ortabayir,1,1,95,0,3,45000,47
istanbul,kartal,soganlik_yeni,1,1,75,7,3,35000,37
istanbul,kadikoy,merdivenkoy,3,1,130,38,2,45000,32
istanbul,bakirkoy,senlikkoy,3,1,165,26,0,57000,41
istanbul,bayrampasa,muratpasa,3,1,160,30,4,25000,40
istanbul,atasehir,icerenkoy,2,1,100,9,1,31000,33
istanbul,sisli,mecidiyekoy,3,1,120,25,4,35000,30
istanbul,kagithane,sultan_selim,1,1,65,9,-2,20000,32
istanbul,sisli,tesvikiye,3,1,150,30,-3,65000,37
istanbul,fatih,seyyid_omer,1,1,70,42,3,16000,35
istanbul,fatih,silivrikapi,1,1,75,35,-1,13500,37
istanbul,beyoglu,firuzaga,2,1,85,36,1,30000,28
istanbul,beyoglu,asmali_mescit,1,1,35,31,3,30000,17
istanbul,bakirkoy,zeytinlik,3,1,100,4,2,60000,25
istanbul,sancaktepe,osmangazi,2,1,105,4,2,25000,35
istanbul,bagcilar,yenimahalle,2,1,100,30,-2,11000,33
istanbul,kadikoy,feneryolu,2,1,98,0,8,70000,32
istanbul,sisli,mecidiyekoy,2,1,100,22,0,37000,33
istanbul,sisli,mecidiyekoy,2,1,83,15,3,25000,27
istanbul,sisli,pasa,2,1,85,10,-3,22000,28
istanbul,besiktas,yildiz,1,1,75,0,-3,45000,37
istanbul,kadikoy,merdivenkoy,3,1,125,36,4,28000,31
istanbul,sancaktepe,yunus_emre,3,1,100,0,4,22000,25
istanbul,sisli,ferikoy,2,1,55,13,1,17000,18
istanbul,sariyer,ferahevler,1,1,55,24,3,38000,27
istanbul,sisli,merkez,3,1,130,30,4,45000,32
istanbul,kartal,hurriyet,2,1,110,3,1,30000,36
istanbul,sisli,cumhuriyet,1,1,92,12,7,52500,46
istanbul,besiktas,turkali,2,1,85,37,4,45000,28
istanbul,sisli,tesvikiye,2,1,80,45,-3,42500,26
istanbul,sisli,ferikoy,3,1,120,30,2,35000,30
istanbul,beyoglu,omer_avni,3,1,90,38,3,49000,22
istanbul,avcilar,mustafa_kemal_pasa,3,1,130,24,5,12500,32
istanbul,sisli,gulbahar,2,1,90,20,2,20500,30
istanbul,esenyurt,koza,2,1,90,10,3,22000,30
istanbul,sisli,bozkurt,2,1,85,40,3,38000,28
istanbul,kagithane,sultan_selim,1,1,60,29,2,18000,30
istanbul,bahcelievler,cumhuriyet,2,1,95,28,3,20000,31
istanbul,kagithane,ortabayir,1,1,55,30,1,25000,27
istanbul,bagcilar,kemalpasa,3,1,140,25,3,18500,35
istanbul,sultanbeyli,necip_fazil,2,1,92,4,4,22000,30
istanbul,gaziosmanpasa,kazim_karabekir,2,1,140,25,1,35000,46
istanbul,sisli,mecidiyekoy,1,1,60,30,1,20000,30
istanbul,maltepe,baglarbasi,3,1,120,31,4,30000,30
istanbul,zeytinburnu,veliefendi,2,1,70,5,0,28000,23
istanbul,kartal,kordonboyu,2,1,85,42,4,21000,28
istanbul,uskudar,mimar_sinan,2,1,100,27,2,60000,33
istanbul,uskudar,zeynep_kamil,3,1,135,40,5,32000,33
istanbul,silivri,yeni,3,1,120,25,6,17000,30
istanbul,adalar,maden,1,1,93,55,-1,35000,46
istanbul,kartal,atalar,3,1,135,10,7,45000,33
istanbul,esenyurt,inonu,2,1,110,10,3,13000,36
istanbul,avcilar,gumuspala,3,1,160,30,4,25000,40
istanbul,atasehir,inonu,2,1,100,8,1,32000,33
istanbul,uskudar,icadiye,5,1,180,25,5,59000,30
istanbul,beyoglu,purtelas_hasan_efendi,2,1,75,40,1,38500,25
istanbul,maltepe,cinar,2,1,80,10,-2,32500,26
istanbul,kagithane,ortabayir,2,1,85,1,-2,24000,28
istanbul,beyoglu,kuloglu,1,1,50,30,2,26000,25
istanbul,uskudar,cengelkoy,2,1,90,4,4,50000,30
istanbul,sariyer,istinye,2,1,95,30,2,30000,31
istanbul,sisli,mecidiyekoy,2,1,90,25,-3,30000,30
istanbul,avcilar,merkez,2,1,95,27,5,12500,31
istanbul,esenyurt,yesilkent,1,1,68,14,2,18000,34
istanbul,sisli,bozkurt,3,1,120,30,0,32000,30
istanbul,sariyer,ayazaga,1,1,53,9,3,28000,26
istanbul,beylikduzu,sahil,2,1,110,1,1,38000,36
istanbul,kartal,karliktepe,3,1,138,7,7,45000,34
istanbul,kartal,cevizli,2,1,85,2,2,34900,28
istanbul,bahcelievler,cobancesme,2,1,100,25,4,20000,33
istanbul,kagithane,hamidiye,3,1,155,26,1,48000,38
istanbul,kagithane,ortabayir,2,1,100,5,3,39000,33
istanbul,maltepe,cevizli,2,1,75,7,5,35000,25
istanbul,eyupsultan,emniyettepe,1,1,60,12,-3,22500,30
istanbul,kartal,cumhuriyet,2,1,85,0,1,31000,28
istanbul,fatih,sehremini,3,1,130,16,1,18000,32
istanbul,fatih,sumbul_efendi,2,1,85,38,-2,20000,28
istanbul,fatih,ayvansaray,1,1,65,35,1,16000,32
istanbul,cekmekoy,kirazlidere,2,1,105,0,-2,60000,35
istanbul,besiktas,dikilitas,3,1,120,40,0,40000,30
istanbul,sisli,inonu,2,1,70,30,1,40000,23
istanbul,sisli,merkez,2,1,120,30,4,35000,40
istanbul,kagithane,harmantepe,1,1,75,29,4,18000,37
istanbul,kagithane,emniyet_evleri,3,1,115,17,7,32000,28
istanbul,beykoz,anadolu_hisari,2,1,80,25,-2,55000,26
istanbul,beykoz,anadolu_hisari,2,1,80,25,-2,55000,26
istanbul,gaziosmanpasa,merkez,2,1,100,20,1,25000,33
istanbul,pendik,fevzi_cakmak,3,1,130,25,3,20000,32
istanbul,pendik,ahmet_yesevi,1,1,60,11,-2,17500,30
istanbul,buyukcekmece,ataturk,2,1,105,10,-2,22000,35
istanbul,cekmekoy,catalmese,2,1,105,9,4,26000,35
istanbul,atasehir,kayisdagi,1,1,65,5,1,25500,32
istanbul,kartal,soganlik_yeni,1,1,74,15,2,30000,37
istanbul,kagithane,ortabayir,1,1,53,10,7,28000,26
istanbul,beylikduzu,baris,2,1,128,9,8,47000,42
istanbul,uskudar,selimiye,4,1,155,30,4,53000,31
istanbul,beyoglu,cihangir,3,1,120,45,5,70000,30
istanbul,sisli,eskisehir,2,1,90,25,5,26000,30
istanbul,besiktas,turkali,1,1,65,45,1,45000,32
istanbul,besiktas,nisbetiye,2,1,73,45,1,47500,24
istanbul,avcilar,mustafa_kemal_pasa,3,1,130,25,5,12500,32
istanbul,fatih,molla_gurani,2,1,100,45,3,23000,33
